battery,cycle,soh_true,split,physics,gp,hybrid,persistence,drift,physics_fit,hybrid_fit
B0006,69.0,0.7569624653118686,False,0.7735250364560037,0.7753264000774184,0.7874187554016253,0.7671182514739364,0.7801430945160767,0.7735250364560037,0.7874187554016253
B0006,70.0,0.7494156650980108,False,0.7698850178028132,0.7782032601351503,0.7845153137684856,0.7671182514739364,0.7769086988922854,0.7698850178028132,0.7845153137684856
B0006,71.0,0.7517952002501654,False,0.766239371427777,0.7819935582776214,0.7816132332603073,0.7671182514739364,0.7736743032684941,0.766239371427777,0.7816132332603073
B0006,72.0,0.7490927746753416,False,0.7625881680817591,0.786572262263358,0.7787124348612607,0.7671182514739364,0.7704399076447028,0.7625881680817591,0.7787124348612607
B0006,73.0,0.7441268246400591,False,0.7589314766550009,0.7918041228058559,0.7758128366429162,0.7671182514739364,0.7672055120209116,0.7589314766550009,0.7758128366429162
B0006,74.0,0.7415927024943011,False,0.7552693642508936,0.7975495837238562,0.7729143540130493,0.7671182514739364,0.7639711163971203,0.7552693642508936,0.7729143540130493
B0006,75.0,0.7389424928579004,False,0.7516018962558672,0.8036700508332878,0.7700168999510503,0.7671182514739364,0.7607367207733291,0.7516018962558672,0.7700168999510503
B0006,76.0,0.7337948251946333,False,0.7479291364056483,0.8100323561620795,0.7671203852307291,0.7671182514739364,0.7575023251495377,0.7479291364056483,0.7671203852307291
B0006,77.0,0.7309019933714036,False,0.7442511468481245,0.8165123315213612,0.7642247186312572,0.7671182514739364,0.7542679295257465,0.7442511468481245,0.7642247186312572
B0006,78.0,0.7518593614163546,False,0.7405679882030263,0.8229974736300529,0.7613298071369111,0.7671182514739364,0.7510335339019553,0.7405679882030263,0.7613298071369111
B0006,79.0,0.7389810985080334,False,0.7368797196186293,0.8293887383920253,0.7584355561262608,0.7671182514739364,0.7477991382781639,0.7368797196186293,0.7584355561262608
B0006,80.0,0.7314557385723608,False,0.733186398825662,0.8356015429638867,0.755541869551376,0.7671182514739364,0.7445647426543727,0.733186398825662,0.755541869551376
B0006,81.0,0.7263060118809538,False,0.7294880821885871,0.841566080958674,0.7526486501075988,0.7671182514739364,0.7413303470305814,0.7294880821885871,0.7526486501075988
B0006,82.0,0.7263954583009604,False,0.7257848247544181,0.8472270698086857,0.7497557993943892,0.7671182514739364,0.7380959514067902,0.7257848247544181,0.7497557993943892
B0006,83.0,0.7238184227571323,False,0.7220766802992163,0.852543052111116,0.7468632180677108,0.7671182514739364,0.7348615557829989,0.7220766802992163,0.7468632180677108
B0006,84.0,0.7210187145326269,False,0.7183637013724071,0.8574853672856014,0.7439708059844047,0.7671182514739364,0.7316271601592077,0.7183637013724071,0.7439708059844047
B0006,85.0,0.7132130179126344,False,0.7146459393390397,0.8620368987290757,0.7410784623389566,0.7671182514739364,0.7283927645354163,0.7146459393390397,0.7410784623389566
B0006,86.0,0.7133577144710261,False,0.7109234444201122,0.8661906872844414,0.7381860857930479,0.7671182514739364,0.7251583689116251,0.7109234444201122,0.7381860857930479
B0006,87.0,0.7110115176336829,False,0.7071962657310693,0.8699484862592433,0.7352935745982524,0.7671182514739364,0.7219239732878338,0.7071962657310693,0.7352935745982524
B0006,88.0,0.7108667461161282,False,0.7034644513185764,0.8733193179495173,0.732400826712216,0.7671182514739364,0.7186895776640425,0.7034644513185764,0.732400826712216
B0006,89.0,0.708321901683239,False,0.6997280481956679,0.8763180776399877,0.7295077399086454,0.7671182514739364,0.7154551820402513,0.6997280481956679,0.7295077399086454
B0006,90.0,0.7829593804744059,False,0.6959871023753549,0.8789642189020126,0.7266142118813953,0.7671182514739364,0.71222078641646,0.6959871023753549,0.7266142118813953
B0006,91.0,0.759770882494014,False,0.6922416589027807,0.8812805438635787,0.7237201403429516,0.7671182514739364,0.7089863907926688,0.6922416589027807,0.7237201403429516
B0006,92.0,0.7442036144029749,False,0.6884917618859985,0.8832921138896551,0.7208254231175665,0.7671182514739364,0.7057519951688775,0.6884917618859985,0.7208254231175665
B0006,93.0,0.7364766488653811,False,0.6847374545254477,0.8850252895415708,0.7179299582293045,0.7671182514739364,0.7025175995450862,0.6847374545254477,0.7179299582293045
B0006,94.0,0.7286806282628964,False,0.6809787791421947,0.8865069034743897,0.7150336439852345,0.7671182514739364,0.699283203921295,0.6809787791421947,0.7150336439852345
B0006,95.0,0.7236963976177928,False,0.6772157772050044,0.8877635657819754,0.7121363790539952,0.7671182514739364,0.6960488082975036,0.6772157772050044,0.7121363790539952
B0006,96.0,0.7186819749578868,False,0.6734484893563009,0.8888210979609622,0.7092380625399488,0.7671182514739364,0.6928144126737124,0.6734484893563009,0.7092380625399488
B0006,97.0,0.7133148203630159,False,0.6696769554370761,0.8897040889568796,0.7063385940531203,0.7671182514739364,0.6895800170499211,0.6696769554370761,0.7063385940531203
B0006,98.0,0.7108732579778997,False,0.6659012145107988,0.8904355645677413,0.7034378737751247,0.7671182514739364,0.6863456214261299,0.6659012145107988,0.7034378737751247
B0006,99.0,0.7081775553094546,False,0.6621213048863709,0.89103675975933,0.7005358025212499,0.7671182514739364,0.6831112258023386,0.6621213048863709,0.7005358025212499
B0006,100.0,0.7031810109956536,False,0.6583372641401842,0.8915269821771165,0.6976322817988847,0.7671182514739364,0.6798768301785474,0.6583372641401842,0.6976322817988847
B0006,101.0,0.7006330174681323,False,0.6545491291373159,0.8919235543246867,0.6947272138624433,0.7671182514739364,0.676642434554756,0.6545491291373159,0.6947272138624433
B0006,102.0,0.6979125508434085,False,0.6507569360519069,0.8922418215196709,0.6918205017649508,0.7671182514739364,0.6734080389309648,0.6507569360519069,0.6918205017649508
B0006,103.0,0.6980171885557206,False,0.6469607203867636,0.8924952128240442,0.6889120494064374,0.7671182514739364,0.6701736433071734,0.6469607203867636,0.6889120494064374
B0006,104.0,0.7135208482113888,False,0.643160516992217,0.8926953426445106,0.6860017615792806,0.7671182514739364,0.6669392476833822,0.643160516992217,0.6860017615792806
B0006,105.0,0.703351443563366,False,0.6393563600842764,0.89285214155705,0.6830895440106357,0.7671182514739364,0.663704852059591,0.6393563600842764,0.6830895440106357
B0006,106.0,0.6952241030736465,False,0.63554828326211,0.8929740060557663,0.6801753034020794,0.7671182514739364,0.6604704564357997,0.63554828326211,0.6801753034020794
B0006,107.0,0.6926276785146194,False,0.6317363195248826,0.8930679582759904,0.677258947466593,0.7671182514739364,0.6572360608120085,0.6317363195248826,0.677258947466593
B0006,108.0,0.6902625512041874,False,0.6279205012879814,0.8931398082067025,0.6743403849630012,0.7671182514739364,0.6540016651882172,0.6279205012879814,0.6743403849630012
B0006,109.0,0.6854707065486149,False,0.6241008603986555,0.8931943124023924,0.6714195257279807,0.7671182514739364,0.6507672695644259,0.6241008603986555,0.6714195257279807
B0006,110.0,0.6851612181802287,False,0.6202774281510983,0.8932353246536053,0.6684962807057435,0.7671182514739364,0.6475328739406346,0.6202774281510983,0.6684962807057435
B0006,111.0,0.6825978766720686,False,0.6164502353009946,0.8932659354168684,0.6655705619755017,0.7671182514739364,0.6442984783168433,0.6164502353009946,0.6655705619755017
B0006,112.0,0.6799058560840853,False,0.6126193120795582,0.8932885979933861,0.6626422827768081,0.7671182514739364,0.641064082693052,0.6126193120795582,0.6626422827768081
B0006,113.0,0.674915763306282,False,0.6087846882070809,0.8933052404539623,0.6597113575328701,0.7671182514739364,0.6378296870692608,0.6087846882070809,0.6597113575328701
B0006,114.0,0.6773352957654757,False,0.6049463929060148,0.8933173631233418,0.6567777018719227,0.7671182514739364,0.6345952914454696,0.6049463929060148,0.6567777018719227
B0006,115.0,0.6749543839713218,False,0.6011044549136082,0.8933261220626645,0.6538412326467533,0.7671182514739364,0.6313608958216783,0.6011044549136082,0.6538412326467533
B0006,116.0,0.6722511609085237,False,0.5972589024941125,0.8933323994369156,0.6509018679524556,0.7671182514739364,0.6281265001978871,0.5972589024941125,0.6509018679524556
B0006,117.0,0.6698163536881292,False,0.5934097634505808,0.8933368619455615,0.6479595271424916,0.7671182514739364,0.6248921045740957,0.5934097634505808,0.6479595271424916
B0006,118.0,0.6672586503678075,False,0.5895570651362728,0.8933400086538338,0.6450141308431443,0.7671182514739364,0.6216577089503045,0.5895570651362728,0.6450141308431443
B0006,119.0,0.6648867966571198,False,0.5857008344656832,0.8933422096157612,0.6420656009664227,0.7671182514739364,0.6184233133265131,0.5857008344656832,0.6420656009664227
B0006,120.0,0.6800643686533974,False,0.5818410979252102,0.8933437366539174,0.6391138607215019,0.7671182514739364,0.6151889177027219,0.5818410979252102,0.6391138607215019
B0006,121.0,0.6903752897183545,False,0.5779778815834773,0.8933447875785628,0.6361588346247519,0.7671182514739364,0.6119545220789306,0.5779778815834773,0.6361588346247519
B0006,122.0,0.6773908312410082,False,0.5741112111013222,0.8933455050108324,0.6332004485084315,0.7671182514739364,0.6087201264551394,0.5741112111013222,0.6332004485084315
B0006,123.0,0.6722549538545536,False,0.570241111741469,0.8933459908376021,0.6302386295281004,0.7671182514739364,0.6054857308313482,0.570241111741469,0.6302386295281004
B0006,124.0,0.6668746922672389,False,0.5663676083778909,0.8933463171825912,0.6272733061688097,0.7671182514739364,0.6022513352075569,0.5663676083778909,0.6272733061688097
B0006,125.0,0.6645057163278422,False,0.5624907255048825,0.893346534638577,0.6243044082501341,0.7671182514739364,0.5990169395837656,0.5624907255048825,0.6243044082501341
B0006,126.0,0.6620080723318286,False,0.5586104872458474,0.8933466783756407,0.6213318669300902,0.7671182514739364,0.5957825439599743,0.5586104872458474,0.6213318669300902
B0006,127.0,0.656897174696045,False,0.5547269173618137,0.8933467726238986,0.618355614708001,0.7671182514739364,0.592548148336183,0.5547269173618137,0.618355614708001
B0006,128.0,0.6540611751852576,False,0.5508400392596906,0.8933468339279685,0.6153755854263536,0.7671182514739364,0.5893137527123917,0.5508400392596906,0.6153755854263536
B0006,129.0,0.6514547680110713,False,0.5469498760002721,0.8933468734847552,0.6123917142716968,0.7671182514739364,0.5860793570886005,0.5469498760002721,0.6123917142716968
B0006,130.0,0.6493167274597319,False,0.5430564503059994,0.8933468988052834,0.6094039377746288,0.7671182514739364,0.5828449614648092,0.5430564503059994,0.6094039377746288
B0006,131.0,0.6491429627717593,False,0.5391597845684912,0.8933469148839089,0.6064121938089161,0.7671182514739364,0.579610565841018,0.5391597845684912,0.6064121938089161
B0006,132.0,0.6464031008911139,False,0.5352599008558504,0.893346925012612,0.6034164215897868,0.7671182514739364,0.5763761702172268,0.5352599008558504,0.6034164215897868
B0006,133.0,0.648984510278524,False,0.5313568209197543,0.8933469313424389,0.6004165616714406,0.7671182514739364,0.5731417745934355,0.5313568209197543,0.6004165616714406
B0006,134.0,0.6620193537828117,False,0.5274505662023383,0.8933469352667842,0.5974125559438115,0.7671182514739364,0.5699073789696442,0.5274505662023383,0.5974125559438115
B0006,135.0,0.6514952669744675,False,0.5235411578428786,0.8933469376804893,0.5944043476286267,0.7671182514739364,0.5666729833458529,0.5235411578428786,0.5944043476286267
B0006,136.0,0.643686179763337,False,0.5196286166842831,0.8933469391533004,0.5913918812747915,0.7671182514739364,0.5634385877220616,0.5196286166842831,0.5913918812747915
B0006,137.0,0.6412775001365069,False,0.5157129632793956,0.8933469400448795,0.588375102753139,0.7671182514739364,0.5602041920982703,0.5157129632793956,0.588375102753139
B0006,138.0,0.6389142523000749,False,0.5117942178971219,0.893346940580339,0.5853539592505763,0.7671182514739364,0.5569697964744791,0.5117942178971219,0.5853539592505763
B0006,139.0,0.6388305024124815,False,0.5078724005283817,0.8933469408993839,0.5823283992636619,0.7671182514739364,0.5537354008506878,0.5078724005283817,0.5823283992636619
B0006,140.0,0.6335591097744969,False,0.5039475308918948,0.8933469410879825,0.5792983725916389,0.7671182514739364,0.5505010052268966,0.5039475308918948,0.5792983725916389
B0006,141.0,0.6285213141239901,False,0.5000196284398064,0.8933469411985918,0.5762638303289624,0.7671182514739364,0.5472666096031054,0.5000196284398064,0.5762638303289624
B0006,142.0,0.6284990867482796,False,0.496088712363156,0.8933469412629514,0.5732247248573408,0.7671182514739364,0.544032213979314,0.496088712363156,0.5732247248573408
B0006,143.0,0.6259584486293797,False,0.4921548015971977,0.8933469413001058,0.5701810098373248,0.7671182514739364,0.5407978183555228,0.4921548015971977,0.5701810098373248
B0006,144.0,0.6260029775555019,False,0.4882179148265752,0.8933469413213864,0.5671326401994659,0.7671182514739364,0.5375634227317314,0.4882179148265752,0.5671326401994659
B0006,145.0,0.6209112179860496,False,0.48427807049035554,0.8933469413334794,0.5640795721350732,0.7671182514739364,0.5343290271079402,0.48427807049035554,0.5640795721350732
B0006,146.0,0.618146775481072,False,0.4803352867869306,0.8933469413402976,0.5610217630865886,0.7671182514739364,0.5310946314841489,0.4803352867869306,0.5610217630865886
B0006,147.0,0.6157503647520722,False,0.4763895816787844,0.8933469413441117,0.5579591717376049,0.7671182514739364,0.5278602358603577,0.4763895816787844,0.5579591717376049
B0006,148.0,0.6157363461901961,False,0.47244097289713716,0.8933469413462287,0.5548917580025534,0.7671182514739364,0.5246258402365664,0.47244097289713716,0.5548917580025534
B0006,149.0,0.6132090821428379,False,0.4684894779464651,0.8933469413473946,0.5518194830160743,0.7671182514739364,0.5213914446127752,0.4684894779464651,0.5518194830160743
B0006,150.0,0.6158366228941904,False,0.46453511410890347,0.8933469413480315,0.5487423091220964,0.7671182514739364,0.5181570489889838,0.46453511410890347,0.5487423091220964
B0006,151.0,0.6337056235911394,False,0.46057789844853425,0.8933469413483768,0.5456601998626434,0.7671182514739364,0.5149226533651926,0.46057789844853425,0.5456601998626434
B0006,152.0,0.6208012900462411,False,0.45661784781556425,0.8933469413485626,0.5425731199663852,0.7671182514739364,0.5116882577414013,0.45661784781556425,0.5425731199663852
B0006,153.0,0.6131543858862737,False,0.4526549788503953,0.8933469413486617,0.5394810353369544,0.7671182514739364,0.50845386211761,0.4526549788503953,0.5394810353369544
B0006,154.0,0.6053640895934027,False,0.4486893079875921,0.8933469413487142,0.5363839130410424,0.7671182514739364,0.5052194664938188,0.4486893079875921,0.5363839130410424
B0006,155.0,0.6029042906907026,False,0.4447208514597478,0.8933469413487418,0.5332817212962917,0.7671182514739364,0.5019850708700275,0.4447208514597478,0.5332817212962917
B0006,156.0,0.6002639382954212,False,0.4407496253012545,0.8933469413487561,0.5301744294590056,0.7671182514739364,0.4987506752462363,0.4407496253012545,0.5301744294590056
B0006,157.0,0.5950377393250057,False,0.43677564535197866,0.8933469413487636,0.5270620080116806,0.7671182514739364,0.49551627962244493,0.43677564535197866,0.5270620080116806
B0006,158.0,0.5923420182680926,False,0.43279892726084535,0.8933469413487675,0.5239444285503878,0.7671182514739364,0.4922818839986537,0.43279892726084535,0.5239444285503878
B0006,159.0,0.5900218379391315,False,0.4288194864893343,0.8933469413487694,0.5208216637720052,0.7671182514739364,0.48904748837486245,0.4288194864893343,0.5208216637720052
B0006,160.0,0.5849596665522202,False,0.42483733831489046,0.8933469413487704,0.5176936874613245,0.7671182514739364,0.4858130927510712,0.42483733831489046,0.5176936874613245
B0006,161.0,0.5823010670462684,False,0.4208524978342516,0.8933469413487709,0.5145604744780393,0.7671182514739364,0.48257869712727985,0.4208524978342516,0.5145604744780393
B0006,162.0,0.5795946024028492,False,0.416864979966695,0.8933469413487711,0.5114220007436281,0.7671182514739364,0.4793443015034886,0.416864979966695,0.5114220007436281
B0006,163.0,0.5771009629390572,False,0.41287479945720695,0.8933469413487712,0.5082782432281453,0.7671182514739364,0.47610990587969737,0.41287479945720695,0.5082782432281453
B0006,164.0,0.5668928519254556,False,0.40888197087957556,0.8933469413487714,0.5051291799369277,0.7671182514739364,0.47287551025590613,0.40888197087957556,0.5051291799369277
B0006,165.0,0.5720922960804411,False,0.40488650863941045,0.8933469413487714,0.5019747898972324,0.7671182514739364,0.4696411146321148,0.40488650863941045,0.5019747898972324
B0006,166.0,0.5693392093343496,False,0.40088842697709237,0.8933469413487714,0.4988150531448123,0.7671182514739364,0.46640671900832353,0.40088842697709237,0.4988150531448123
B0006,167.0,0.5772874675283711,False,0.3968877399706515,0.8933469413487714,0.4956499507104396,0.7671182514739364,0.4631723233845323,0.3968877399706515,0.4956499507104396
B0006,168.0,0.582544752296905,False,0.39288446153858037,0.8933469413487714,0.4924794646063887,0.7671182514739364,0.45993792776074105,0.39288446153858037,0.49247946460638875
B0007,1.0,1.0,True,,,,,,0.9998306852755562,0.9814720610662949
B0007,2.0,0.9944923428456649,True,,,,,,0.999521105640764,0.98334694845309
B0007,3.0,0.9945059035569906,True,,,,,,0.9991202148843812,0.9844005757117211
B0007,4.0,0.9945631358622364,True,,,,,,0.9986454822044492,0.985016896816636
B0007,5.0,0.993865096914262,True,,,,,,0.9981070038327594,0.9853469489418123
B0007,6.0,0.9945258289766596,True,,,,,,0.9975115919150357,0.9854693595618281
B0007,7.0,0.9941212397661985,True,,,,,,0.9968642474207409,0.9854315318386841
B0007,8.0,0.9949533479268812,True,,,,,,0.9961688451261126,0.9852648066985275
B0007,9.0,0.9887039039563995,True,,,,,,0.9954285024400159,0.9849912706584578
B0007,10.0,0.9888951165957832,True,,,,,,0.9946457982935363,0.9846272352080738
B0007,11.0,0.9888908117331621,True,,,,,,0.9938229124629104,0.9841851868852887
B0007,12.0,0.9833952785490447,True,,,,,,0.9929617190750492,0.983674958816756
B0007,13.0,0.9830900290898825,True,,,,,,0.992063852031246,0.9831044738510795
B0007,14.0,0.9830550230165661,True,,,,,,0.9911307523483307,0.9824802370460087
B0007,15.0,0.9832421151057928,True,,,,,,0.9901637033794186,0.9818076740439791
B0007,16.0,0.9829107051087616,True,,,,,,0.9891638576355931,0.9810913707132136
B0007,17.0,0.977137065868551,True,,,,,,0.9881322576214757,0.9803352473030797
B0007,18.0,0.9775114607455649,True,,,,,,0.9870698523006298,0.979542687860806
B0007,19.0,0.9774340753850295,True,,,,,,0.9859775103034201,0.9787166382907471
B0007,20.0,0.9945682350219244,True,,,,,,0.9848560306620756,0.9778596819376707
B0007,21.0,0.9949339657767369,True,,,,,,0.9837061516382741,0.9769740987389294
B0007,22.0,0.9947347494881129,True,,,,,,0.9825285580581642,0.9760619121521055
B0007,23.0,0.9894009644991608,True,,,,,,0.9813238874644763,0.9751249268439387
B0007,24.0,0.9889729225111972,True,,,,,,0.9800927353202854,0.9741647592976985
B0007,25.0,0.9892225301434723,True,,,,,,0.9788356594445179,0.9731828629226229
B0007,26.0,0.9833744254109715,True,,,,,,0.9775531838191769,0.9721805488449144
B0007,27.0,0.9835972882674648,True,,,,,,0.9762458018782909,0.9711590032704687
B0007,28.0,0.9831379679174215,True,,,,,,0.974913979365927,0.9701193020992929
B0007,29.0,0.9773076198804469,True,,,,,,0.9735581568332626,0.9690624233167868
B0007,30.0,0.9778691507545129,True,,,,,,0.9721787518312984,0.9679892575716624
B0007,31.0,0.995989242807197,True,,,,,,0.9707761608453124,0.966900617263265
B0007,32.0,0.9850711777410832,True,,,,,,0.9693507610089004,0.9657972443947652
B0007,33.0,0.9793938772431541,True,,,,,,0.967902911628881,0.9646798173976535
B0007,34.0,0.9766786827220949,True,,,,,,0.966432955547082,0.9635489570933702
B0007,35.0,0.9713260895248981,True,,,,,,0.9649412203607816,0.9624052319268639
B0007,36.0,0.9715024626474301,True,,,,,,0.9634280195201269,0.9612491625823826
B0007,37.0,0.9685994738677313,True,,,,,,0.9618936533180301,0.9600812260723273
B0007,38.0,0.9630337032828774,True,,,,,,0.9603384097857193,0.9589018593743976
B0007,39.0,0.9605795122319079,True,,,,,,0.9587625655052007,0.957711462679679
B0007,40.0,0.9578696287593306,True,,,,,,0.9571663863482901,0.9565104023041353
B0007,41.0,0.9579881200586186,True,,,,,,0.9555501281505303,0.9552990133076333
B0007,42.0,0.9550528559986309,True,,,,,,0.9539140373271933,0.9540776018578119
B0007,43.0,0.9588334426916011,True,,,,,,0.9522583514376117,0.9528464473704696
B0007,44.0,0.9551635342031006,True,,,,,,0.9505832997032833,0.9516058044534855
B0007,45.0,0.9496464108196084,True,,,,,,0.9488891034845052,0.9503559046773961
B0007,46.0,0.9443870295876657,True,,,,,,0.9471759767197124,0.9490969581925035
B0007,47.0,0.9414477139472055,True,,,,,,0.9454441263311893,0.9478291552096645
B0007,48.0,0.9598231071565728,True,,,,,,0.9436937526003933,0.9465526673595963
B0007,49.0,0.960154576322473,True,,,,,,0.9419250495157571,0.9452676489436006
B0007,50.0,0.9519796053200331,True,,,,,,0.9401382050955085,0.9439742380869294
B0007,51.0,0.9467996336880419,True,,,,,,0.9383334016877728,0.942672557804628
B0007,52.0,0.9414562657201504,True,,,,,,0.9365108162499682,0.9413627169884577
B0007,53.0,0.9388046929870528,True,,,,,,0.9346706206093,0.9400448113224799
B0007,54.0,0.9361258690667019,True,,,,,,0.9328129817059632,0.938718924133972
B0007,55.0,0.9307416120348379,True,,,,,,0.9309380618205046,0.9373851271855934
B0007,56.0,0.9252243302854406,True,,,,,,0.9290460187866454,0.9360434814140317
B0007,57.0,0.9252256425292259,True,,,,,,0.9271370061907372,0.9346940376197856
B0007,58.0,0.922781851918098,True,,,,,,0.9252111735589155,0.9333368371122386
B0007,59.0,0.9199352919899931,True,,,,,,0.9232686665329048,0.9319719123137244
B0007,60.0,0.9140753177397375,True,,,,,,0.9213096270353492,0.930599287325908
B0007,61.0,0.9116090172599751,True,,,,,,0.9193341934254546,0.9292189784614613
B0007,62.0,0.9063624955407813,True,,,,,,0.9173425006456616,0.9278309947437104
B0007,63.0,0.9063579065888634,True,,,,,,0.9153346803600036,0.9264353383766762
B0007,64.0,0.9009016416501656,True,,,,,,0.9133108610847452,0.9250320051876884
B0007,65.0,0.9010928738414982,True,,,,,,0.9112711683118462,0.9236209850445494
B0007,66.0,0.8955710108399318,True,,,,,,0.9092157246257515,0.922202262249046
B0007,67.0,0.8924437153331117,True,,,,,,0.9071446498139619,0.9207758159084354
B0007,68.0,0.8900200379231206,False,0.9050580609718055,0.8943982932275275,0.9193416202863923,0.8924437153331117,0.9136566915792488,0.9050580609718055,0.9193416202863923
B0007,69.0,0.8872980500287017,False,0.9029560726017969,0.8941069131526024,0.9178996451347781,0.8924437153331117,0.91220917473078,0.9029560726017969,0.9178996451347781
B0007,70.0,0.884801563486559,False,0.900838796707935,0.894376796115363,0.9164498560074626,0.8924437153331117,0.9107616578823111,0.900838796707935,0.9164498560074626
B0007,71.0,0.8817507188402843,False,0.8987063428852703,0.8951876714666711,0.9149922145573461,0.8924437153331117,0.9093141410338423,0.8987063428852703,0.9149922145573461
B0007,72.0,0.8790165492082501,False,0.8965588184050387,0.8965072852037893,0.9135266788176142,0.8924437153331117,0.9078666241853734,0.8965588184050387,0.9135266788176142
B0007,73.0,0.87645609305257,False,0.8943963282956424,0.8982932906745932,0.9120532034681932,0.8924437153331117,0.9064191073369047,0.8943963282956424,0.9120532034681932
B0007,74.0,0.8738725464951953,False,0.8922189754197344,0.9004953307630137,0.9105717400882836,0.8924437153331117,0.9049715904884358,0.8922189754197344,0.9105717400882836
B0007,75.0,0.8710586517211737,False,0.8900268605476434,0.9030571999561333,0.90908223739579,0.8924437153331117,0.903524073639967,0.8900268605476434,0.90908223739579
B0007,76.0,0.8653455460107404,False,0.8878200824273603,0.905918986054496,0.9075846414744003,0.8924437153331117,0.9020765567914981,0.8878200824273603,0.9075846414744003
B0007,77.0,0.8652618625053486,False,0.8855987378512914,0.909019106376532,0.9060788959890101,0.8924437153331117,0.9006290399430293,0.8855987378512914,0.9060788959890101
B0007,78.0,0.8678338421514901,False,0.8833629217199656,0.9122961705609622,0.9045649423901458,0.8924437153331117,0.8991815230945605,0.8833629217199656,0.9045649423901458
B0007,79.0,0.8627842196339309,False,0.8811127271028738,0.915690620058965,0.9030427201079756,0.8924437153331117,0.8977340062460917,0.8811127271028738,0.9030427201079756
B0007,80.0,0.8573074826850354,False,0.8788482452966049,0.9191461119239339,0.901512166736482,0.8924437153331117,0.8962864893976228,0.8788482452966049,0.901512166736482
B0007,81.0,0.8547766370163623,False,0.8765695658804282,0.9226106306152647,0.8999732182083016,0.8924437153331117,0.894838972549154,0.8765695658804282,0.8999732182083016
B0007,82.0,0.8544573379066746,False,0.8742767767694677,0.9260373255852457,0.8984258089607322,0.8924437153331117,0.8933914557006851,0.8742767767694677,0.8984258089607322
B0007,83.0,0.8549336177737964,False,0.871969964265599,0.9293850840404978,0.8968698720933506,0.8924437153331117,0.8919439388522163,0.871969964265599,0.8968698720933506
B0007,84.0,0.851835557535501,False,0.8696492131061931,0.9326188573275086,0.8953053395176711,0.8924437153331117,0.8904964220037475,0.8696492131061931,0.8953053395176711
B0007,85.0,0.8464389595847521,False,0.867314606510823,0.9357097659450624,0.8937321420992415,0.8924437153331117,0.8890489051552787,0.867314606510823,0.8937321420992415
B0007,86.0,0.8439308910654778,False,0.8649662262260412,0.9386350124350766,0.8921502097925496,0.8924437153331117,0.8876013883068098,0.8649662262260412,0.8921502097925496
B0007,87.0,0.8440897990165642,False,0.8626041525683291,0.9413776336374058,0.8905594717690908,0.8924437153331117,0.886153871458341,0.8626041525683291,0.8905594717690908
B0007,88.0,0.8438722267771133,False,0.8602284644653134,0.9439261243475848,0.888959856538927,0.8924437153331117,0.8847063546098721,0.8602284644653134,0.888959856538927
B0007,89.0,0.8411458456358337,False,0.8578392394953388,0.9462739636308964,0.8873512920660479,0.8924437153331117,0.8832588377614033,0.8578392394953388,0.8873512920660479
B0007,90.0,0.893058917673428,False,0.855436553925479,0.9484190732445996,0.8857337058778245,0.8924437153331117,0.8818113209129345,0.855436553925479,0.8857337058778245
B0007,91.0,0.8598354640622486,False,0.8530204827480661,0.950363235090761,0.8841070251688347,0.8924437153331117,0.8803638040644657,0.8530204827480661,0.8841070251688347
B0007,92.0,0.8544149679093845,False,0.8505910997158105,0.9521114916104271,0.8824711768993192,0.8924437153331117,0.8789162872159968,0.8505910997158105,0.8824711768993192
B0007,93.0,0.8490842270191371,False,0.8481484773755807,0.9536715497379081,0.8808260878885155,0.8924437153331117,0.877468770367528,0.8481484773755807,0.8808260878885155
B0007,94.0,0.8434323556466374,False,0.8456926871009094,0.9550532056236979,0.8791716849031012,0.8924437153331117,0.8760212535190591,0.8456926871009094,0.8791716849031012
B0007,95.0,0.841018647534828,False,0.843223799123284,0.9562678039338854,0.8775078947409749,0.8924437153331117,0.8745737366705904,0.843223799123284,0.8775078947409749
B0007,96.0,0.8383436619721834,False,0.840741882562283,0.9573277422430241,0.8758346443105715,0.8924437153331117,0.8731262198221215,0.840741882562283,0.8758346443105715
B0007,97.0,0.8354997471911441,False,0.8382470054546096,0.9582460279347851,0.874151860705926,0.8924437153331117,0.8716787029736527,0.8382470054546096,0.874151860705926
B0007,98.0,0.8329851852152426,False,0.8357392347820753,0.9590358921716794,0.8724594712776627,0.8924437153331117,0.8702311861251838,0.8357392347820753,0.8724594712776627
B0007,99.0,0.8301190234003899,False,0.8332186364985812,0.9597104629389474,0.8707574037000962,0.8924437153331117,0.868783669276715,0.8332186364985812,0.8707574037000962
B0007,100.0,0.830361244595057,False,0.830685275556143,0.9602824969432188,0.8690455860346127,0.8924437153331117,0.8673361524282461,0.830685275556143,0.8690455860346127
B0007,101.0,0.8277136902689284,False,0.828139215930003,0.9607641682766874,0.8673239467894955,0.8924437153331117,0.8658886355797774,0.828139215930003,0.8673239467894955
B0007,102.0,0.8247439467235067,False,0.8255805206428689,0.9611669102534771,0.8655924149763494,0.8924437153331117,0.8644411187313085,0.8255805206428689,0.8655924149763494
B0007,103.0,0.8275720651161599,False,0.8230092517883201,0.9615013056858165,0.8638509201632689,0.8924437153331117,0.8629936018828397,0.8230092517883201,0.8638509201632689
B0007,104.0,0.8328587758683834,False,0.8204254705534151,0.961777020081147,0.8620993925248986,0.8924437153331117,0.8615460850343708,0.8204254705534151,0.8620993925248986
