Battery,id_cycle,Capacity,SoH
B0018,87,1.4525819651050202,0.7830611455790711
B0018,88,1.4428341989087938,0.7778062979024362
B0018,89,1.4283760588079488,0.770012171290454
B0018,90,1.4154547844370715,0.7630465417051595
B0018,91,1.454576670077708,0.7841364556121901
B0018,92,1.4283179548274056,0.7699808484662279
B0018,93,1.4197026883204058,0.7653365112635747
B0018,94,1.4155606630306516,0.7631036189749955
B0018,95,1.405680035419228,0.7577771480684934
B0018,96,1.4084461071166137,0.759268288206635
B0018,97,1.3968547782872414,0.7530196086484692
B0018,98,1.3935670371440676,0.751247245774781
B0018,99,1.3893644292809475,0.7489816944965945
B0018,100,1.3785651415666709,0.7431599902402236
B0018,101,1.384901110085747,0.7465755983684312
B0018,102,1.3703251814242443,0.7387179740348331
B0018,103,1.3733464385229082,0.7403466800917733
B0018,104,1.3679487285504814,0.7374368704864981
B0018,105,1.3567141087089647,0.7313804864100185
B0018,106,1.4604310209194575,0.7872924322020762
B0018,107,1.4500998937104097,0.7817231049614924
B0018,108,1.4381406901824496,0.7752761106852413
B0018,109,1.4283681980964316,0.7700079337204485
B0018,110,1.4147874517552432,0.7626867945054364
B0018,111,1.4138891633931818,0.7622025431993111
B0018,112,1.3989331662177225,0.7541400306782735
B0018,113,1.3953322584033976,0.7521988452127043
B0018,114,1.390046129540245,0.7493491870022229
B0018,115,1.3860271454209647,0.747182624023947
B0018,116,1.388215260193751,0.7483621978461461
B0018,117,1.3761826562394497,0.7418756347033405
B0018,118,1.3647168898640163,0.7356946436346267
B0018,119,1.3589854739373584,0.7326049390746541
B0018,120,1.34623087640088,0.7257291620112973
B0018,121,1.4268427818454643,0.7691856089045949
B0018,122,1.4064481483279665,0.7581912240991064
B0018,123,1.3934907492075153,0.7512061203027418
B0018,124,1.3882493512249316,0.7483805757157408
B0018,125,1.3701878338420928,0.7386439323920165
B0018,126,1.379695166560862,0.7437691666500521
B0018,127,1.3686586323935683,0.7378195670433692
B0018,128,1.3627371779096438,0.7346274160714679
B0018,129,1.3634051133928071,0.7349874882306874
B0018,130,1.3518646035305233,0.7287662042753458
B0018,131,1.3547969729652622,0.7303469925709389
B0018,132,1.3410514406404852,0.7229370201580873
